File,Line,URL,Link Text,Type,Status,Issue Type,HTTP Status,Relevance Score,Suggested Action,Repair Available,Suggested URL,Repair Confidence,Notes
2024-01-30-securing-cloud-native-frontier.md,171,https://www.redhat.com/en/topics/cloud-native-apps/what-is-cloud-native-security),,news,broken,not_found,404,,,No,,,
2024-01-30-securing-cloud-native-frontier.md,172,https://owasp.org/www-project-cloud-security/,OWASP Cloud Security Project,news,broken,not_found,404,,,No,,,
2024-01-30-securing-cloud-native-frontier.md,172,https://owasp.org/www-project-cloud-security/),,news,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,391,https://www.nist.gov/cyberframework,NIST Cybersecurity Framework,news,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,391,https://www.nist.gov/cyberframework),,news,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,392,https://owasp.org/www-project-top-ten/,OWASP Top 10,news,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,392,https://owasp.org/www-project-top-ten/),,news,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,396,/about/#contact,Let's connect!,citation,error,connection_error,,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,402,https://www.nist.gov/itl/applied-cybersecurity/nice,The Skills Gap in Cybersecurity Education,citation,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,402,https://www.nist.gov/itl/applied-cybersecurity/nice)**,,citation,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,406,https://www.enisa.europa.eu/topics/education,Cybersecurity Skills Development,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,406,https://www.enisa.europa.eu/topics/education)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,412,https://www.isc2.org/,ISC² Certifications,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,412,https://www.isc2.org/)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,413,https://www.comptia.org/certifications/security,CompTIA Security+,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,413,https://www.comptia.org/certifications/security)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,414,https://www.eccouncil.org/,EC-Council,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,414,https://www.eccouncil.org/)**,,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,415,https://www.giac.org/,SANS/GIAC,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,415,https://www.giac.org/)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,419,https://www.cybrary.it/,Cybrary,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,419,https://www.cybrary.it/)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,420,https://tryhackme.com/,TryHackMe,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,420,https://tryhackme.com/)**,,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,421,https://www.hackthebox.com/,HackTheBox,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,421,https://www.hackthebox.com/)**,,inline,broken,server_error,500,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,422,https://pentesterlab.com/,PentesterLab,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,422,https://pentesterlab.com/)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,426,https://www.cyberseek.org/,CyberSeek Cybersecurity Supply/Demand Heat Map,inline,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,426,https://www.cyberseek.org/)**,,inline,broken,not_found,404,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,430,https://www.isc2.org/Research,Global Information Security Workforce Study,citation,valid,,200,,,No,,,
2025-02-24-continuous-learning-cybersecurity.md,430,https://www.isc2.org/Research)**,,citation,broken,not_found,404,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,191,https://arxiv.org/abs/1706.03762,Attention Is All You Need,citation,valid,,200,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,191,https://arxiv.org/abs/1706.03762),,citation,broken,not_found,404,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,192,http://jalammar.github.io/illustrated-transformer/,The Illustrated Transformer,citation,valid,,200,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,192,http://jalammar.github.io/illustrated-transformer/),,citation,broken,not_found,404,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,193,https://arxiv.org/abs/1810.04805,BERT: Pre-training of Deep Bidirectional Transformers,citation,valid,,200,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,193,https://arxiv.org/abs/1810.04805),,citation,broken,not_found,404,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,194,https://arxiv.org/abs/2005.14165,Language Models are Few-Shot Learners,citation,valid,,200,,,No,,,
2024-03-20-transformer-architecture-deep-dive.md,194,https://arxiv.org/abs/2005.14165),,citation,broken,not_found,404,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,32,https://www.cyberthreatalliance.org/resources/,research from the Cyber Threat Alliance (2024),citation,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,32,"https://www.cyberthreatalliance.org/resources/),",,inline,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,34,https://attack.mitre.org/,MITRE ATT&CK framework,citation,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,34,https://attack.mitre.org/),,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/cyber-rci59474.2023.10671555,90,Permanent DOI link
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,38,https://doi.org/10.1016/j.cose.2023.103097,Recent analysis by Georgiadou et al. (2023),citation,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,38,https://doi.org/10.1016/j.cose.2023.103097),,citation,broken,not_found,404,,,Yes,https://doi.org/10.1016/j.cose.2023.103097),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,101,https://raw.githubusercontent.com/mitre/cti/master/enterprise-attack/enterprise-attack.json,,inline,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,142,https://doi.org/10.1145/3575898.3575903,Research by Spring et al. (2023),citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3575898.3575903,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,142,https://doi.org/10.1145/3575898.3575903),,citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3575898.3575903),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,183,https://www.cisa.gov/sites/default/files/feeds/known_exploited_vulnerabilities.json,,inline,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,225,https://doi.org/10.1109/VIZSEC.2023.10345843,Studies show,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/VIZSEC.2023.10345843,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,225,https://doi.org/10.1109/VIZSEC.2023.10345843),,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/VIZSEC.2023.10345843),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,293,https://doi.org/10.1145/3607199.3607240,research by Schlette et al. (2023),citation,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,293,"https://doi.org/10.1145/3607199.3607240),",,citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3607199.3607240),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,339,https://doi.org/10.1109/TSC.2024.3358439,Analysis by Rahman et al. (2024),citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/TSC.2024.3358439,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,339,https://doi.org/10.1109/TSC.2024.3358439),,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/TSC.2024.3358439),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,469,https://mitre-attack.github.io/attack-navigator/,MITRE ATT&CK Navigator,inline,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,469,https://mitre-attack.github.io/attack-navigator/),,inline,broken,not_found,404,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,479,https://attack.mitre.org/,MITRE ATT&CK Framework,documentation,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,479,https://attack.mitre.org/)**,,documentation,broken,not_found,404,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,483,https://www.cyberthreatalliance.org/resources/,Cyber Threat Intelligence Sharing Standards,documentation,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,483,https://www.cyberthreatalliance.org/resources/)**,,documentation,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,487,https://doi.org/10.1016/j.cose.2023.103097,A Comprehensive Study of the MITRE ATT&CK Framework,citation,valid,,200,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,487,https://doi.org/10.1016/j.cose.2023.103097)**,,citation,broken,not_found,404,,,Yes,https://doi.org/10.1016/j.cose.2023.103097),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,491,https://doi.org/10.1145/3575898.3575903,Prioritizing Cyber Threat Intelligence,citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3575898.3575903,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,491,https://doi.org/10.1145/3575898.3575903)**,,citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3575898.3575903),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,495,https://doi.org/10.1109/VIZSEC.2023.10345843,Visual Analytics for Cyber Threat Intelligence,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/VIZSEC.2023.10345843,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,495,https://doi.org/10.1109/VIZSEC.2023.10345843)**,,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/VIZSEC.2023.10345843),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,499,https://doi.org/10.1145/3607199.3607240,Threat Actor Attribution Using TTP Analysis,citation,degraded,http_403,403,,,No,,,
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,499,https://doi.org/10.1145/3607199.3607240)**,,citation,broken,not_found,404,,,Yes,https://doi.org/10.1145/3607199.3607240),95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,503,https://doi.org/10.1109/TSC.2024.3358439,Automated Threat Detection Systems,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/TSC.2024.3358439,95,Permanent DOI resolution
2025-09-20-threat-intelligence-mitre-attack-dashboard.md,503,https://doi.org/10.1109/TSC.2024.3358439)**,,citation,broken,not_found,404,,,Yes,https://doi.org/10.1109/TSC.2024.3358439),95,Permanent DOI resolution
2025-07-22-supercharging-claude-cli-with-standards.md,76,https://github.com/williamzujkowski/standards,github.com/williamzujkowski/standards,resource,valid,,200,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,76,https://github.com/williamzujkowski/standards),,resource,broken,not_found,404,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,97,https://github.com/williamzujkowski/standards.git,,documentation,valid,,200,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,229,https://raw.githubusercontent.com/williamzujkowski/standards/master/docs/core/CLAUDE.md,,documentation,valid,,200,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,241,https://github.com/williamzujkowski/standards.git,,resource,valid,,200,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,324,https://github.com/williamzujkowski/standards,github.com/williamzujkowski/standards,documentation,valid,,200,,,No,,,
2025-07-22-supercharging-claude-cli-with-standards.md,324,https://github.com/williamzujkowski/standards),,documentation,broken,not_found,404,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,175,https://www.brookings.edu/articles/deepfakes-and-international-conflict/,Deepfakes and national security,news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,175,https://www.brookings.edu/articles/deepfakes-and-international-conflict/),,news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,176,https://www.cfr.org/backgrounder/deepfakes-and-disinformation,Deepfakes and Disinformation,news,broken,not_found,404,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,176,https://www.cfr.org/backgrounder/deepfakes-and-disinformation),,news,broken,not_found,404,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,177,https://www.wired.com/story/covid-drives-real-businesses-deepfake-technology/,Deepfakes Are Becoming the Hot New Corporate Security Threat,news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,177,https://www.wired.com/story/covid-drives-real-businesses-deepfake-technology/),,news,broken,not_found,404,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,178,https://www.theverge.com/2024/10/8/24265315/copyright-is-the-only-functional-law-of-the-internet-deepfake-nudes-edition,"Copyright is the only functional law of the internet, deepfake nudes edition",news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,178,https://www.theverge.com/2024/10/8/24265315/copyright-is-the-only-functional-law-of-the-internet-deepfake-nudes-edition),,news,degraded,http_420,420,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,182,https://sumsub.com/newsroom/sumsub-launches-advanced-deepfakes-detector/,Sumsub launches advanced deepfakes detector,news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,182,https://sumsub.com/newsroom/sumsub-launches-advanced-deepfakes-detector/),,news,broken,not_found,404,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,183,https://www.gen-ai.witness.org/,Support Organizations like WITNESS,news,valid,,200,,,No,,,
2024-02-09-deepfake-dilemma-ai-deception.md,183,https://www.gen-ai.witness.org/),,news,valid,,200,,,No,,,
2025-07-15-vulnerability-management-scale-open-source.md,32,https://images.unsplash.com/photo-1555949963-ff9fe0c870eb?w=1920&q=80,Digital security concept with code and lock symbols,inline,valid,,200,,,No,,,
2025-07-15-vulnerability-management-scale-open-source.md,32,https://images.unsplash.com/photo-1555949963-ff9fe0c870eb?w=1920&q=80),,inline,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,36,https://images.unsplash.com/photo-1677442136019-21780ecad995?w=1920&q=80,Artificial intelligence and neural network visualization,citation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,36,https://images.unsplash.com/photo-1677442136019-21780ecad995?w=1920&q=80),,citation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,528,https://arxiv.org/abs/2303.08774,AutoGPT: An Autonomous GPT-4 Experiment,citation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,528,https://arxiv.org/abs/2303.08774)**,,citation,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,532,https://academic.oup.com/book/8358,Swarm Intelligence: From Natural to Artificial Systems,citation,degraded,http_403,403,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,532,https://academic.oup.com/book/8358)**,,citation,degraded,http_403,403,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,538,https://jade.tilab.com/,JADE Framework,documentation,error,connection_error,,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,538,https://jade.tilab.com/)**,,documentation,error,connection_error,,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,539,https://github.com/microsoft/autogen,Microsoft AutoGen,documentation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,539,https://github.com/microsoft/autogen)**,,documentation,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,540,https://python.langchain.com/docs/modules/agents/,LangChain Agents,documentation,broken,not_found,404,,,Yes,https://web.archive.org/web/20240428045234/https://python.langchain.com/docs/modules/agents/,70,Historical snapshot - content may be outdated
2025-08-07-supercharging-development-claude-flow.md,540,https://python.langchain.com/docs/modules/agents/)**,,documentation,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,544,https://www.swebench.com/,SWE-bench,citation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,544,https://www.swebench.com/)**,,citation,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,545,https://github.com/openai/human-eval,HumanEval,citation,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,545,https://github.com/openai/human-eval)**,,citation,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,549,https://dl.acm.org/doi/10.1145/3062341.3062363,Bringing the Web up to Speed with WebAssembly,citation,degraded,http_403,403,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,549,https://dl.acm.org/doi/10.1145/3062341.3062363)**,,citation,degraded,http_403,403,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,553,https://github.com/simd-everywhere/simde,SIMD Everywhere,resource,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,553,https://github.com/simd-everywhere/simde)**,,resource,broken,not_found,404,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,571,https://github.com/ruvnet/claude-flow,Claude-Flow repository,resource,valid,,200,,,No,,,
2025-08-07-supercharging-development-claude-flow.md,571,https://github.com/ruvnet/claude-flow),,resource,broken,not_found,404,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,274,https://paperswithcode.com/,Papers with Code,citation,valid,,200,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,274,https://paperswithcode.com/),,citation,valid,,200,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,275,https://arxiv.org/list/cs.AI/recent,arXiv AI Research,citation,valid,,200,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,275,https://arxiv.org/list/cs.AI/recent),,citation,degraded,http_400,400,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,276,https://www.nist.gov/cyberframework,NIST Cybersecurity Framework,citation,valid,,200,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,276,https://www.nist.gov/cyberframework),,citation,broken,not_found,404,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,277,https://owasp.org/www-project-top-ten/,OWASP Top 10,citation,valid,,200,,,No,,,
2025-04-10-securing-personal-ai-experiments.md,277,https://owasp.org/www-project-top-ten/),,citation,broken,not_found,404,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,377,https://wasi.dev/,WebAssembly System Interface (WASI),citation,valid,,200,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,377,https://wasi.dev/),,citation,broken,not_found,404,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,378,http://unikernel.org/,Unikernel Systems,inline,valid,,200,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,378,http://unikernel.org/),,inline,broken,not_found,404,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,379,https://landscape.cncf.io/,CNCF Landscape,citation,valid,,200,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,379,https://landscape.cncf.io/),,citation,valid,,200,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,380,https://serverlessland.com/patterns,Serverless Architecture Patterns,citation,valid,,200,,,No,,,
2024-06-11-beyond-containers-future-deployment.md,380,https://serverlessland.com/patterns),,citation,valid,,200,,,No,,,
welcome.md,34,https://www.11ty.dev/,Eleventy,inline,valid,,200,,,No,,,
welcome.md,34,https://www.11ty.dev/).,,inline,broken,not_found,404,,,No,,,
welcome.md,51,/resources/,Resources,citation,error,connection_error,,,,No,,,
welcome.md,52,/about/,About,citation,error,connection_error,,,,No,,,
welcome.md,77,https://github.com/williamzujkowski/williamzujkowski.github.io,open source on GitHub,resource,valid,,200,,,No,,,
welcome.md,77,https://github.com/williamzujkowski/williamzujkowski.github.io).,,resource,broken,not_found,404,,,No,,,
welcome.md,81,https://github.com/williamzujkowski,GitHub,resource,valid,,200,,,No,,,
welcome.md,81,https://www.linkedin.com/in/williamzujkowski/,LinkedIn,inline,degraded,http_405,405,,,No,,,
welcome.md,81,/about/#contact,contact page,inline,error,connection_error,,,,No,,,
welcome.md,81,https://github.com/williamzujkowski),,resource,broken,not_found,404,,,No,,,
welcome.md,81,"https://www.linkedin.com/in/williamzujkowski/),",,inline,broken,server_error,999,,,No,,,
welcome.md,87,https://github.com/williamzujkowski/williamzujkowski.github.io,README,documentation,valid,,200,,,No,,,
welcome.md,87,https://github.com/williamzujkowski/williamzujkowski.github.io),,resource,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,239,https://github.com/trailofbits/eth-security-toolbox,Trail of Bits security toolkit,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,239,https://consensys.github.io/smart-contract-best-practices/,ConsenSys Smart Contract Best Practices,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,239,https://github.com/trailofbits/eth-security-toolbox),,citation,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,239,https://consensys.github.io/smart-contract-best-practices/),,citation,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,245,https://arxiv.org/abs/2302.08468,Large Language Models for Code: Security Hardening and Adversarial Testing,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,245,https://arxiv.org/abs/2302.08468)**,,citation,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,249,https://arxiv.org/abs/2112.02125,Examining Zero-Shot Vulnerability Repair with Large Language Models,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,249,https://arxiv.org/abs/2112.02125)**,,citation,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,255,https://swcregistry.io/,SWC Registry,inline,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,255,https://swcregistry.io/)**,,inline,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,256,https://consensys.github.io/smart-contract-best-practices/,Ethereum Smart Contract Best Practices,inline,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,256,https://consensys.github.io/smart-contract-best-practices/)**,,inline,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,257,https://www.openzeppelin.com/security-audits,OpenZeppelin Security,inline,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,257,https://www.openzeppelin.com/security-audits)**,,inline,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,261,https://cve.mitre.org/,CVE Database,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,261,https://cve.mitre.org/)**,,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,262,https://owasp.org/www-project-smart-contract-top-10/,OWASP Smart Contract Top 10,citation,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,262,https://owasp.org/www-project-smart-contract-top-10/)**,,citation,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,263,https://github.com/crytic/slither,Slither Vulnerability Detectors,resource,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,263,https://github.com/crytic/slither)**,,resource,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,267,https://consensys.net/diligence/,ConsenSys Diligence audit reports,news,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,267,https://consensys.net/diligence/),,news,broken,not_found,404,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,268,https://rekt.news/,Rekt News,news,valid,,200,,,No,,,
2024-11-19-llms-smart-contract-vulnerability.md,268,https://rekt.news/),,news,broken,not_found,404,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,265,https://arxiv.org/abs/2005.11401,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,citation,valid,,200,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,265,https://arxiv.org/abs/2005.11401),,citation,broken,not_found,404,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,266,https://towardsdatascience.com/rag-vs-finetuning-which-is-the-best-tool-to-boost-your-llm-application-94654b1eaba7,RAG vs Fine-tuning: Which Is the Best Tool to Boost Your LLM Application?,citation,degraded,http_403,403,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,266,https://towardsdatascience.com/rag-vs-finetuning-which-is-the-best-tool-to-boost-your-llm-application-94654b1eaba7),,citation,degraded,http_403,403,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,267,https://www.anyscale.com/blog/a-comprehensive-guide-for-building-rag-based-llm-applications-part-1,Building RAG-based LLM Applications for Production,citation,valid,,200,,,No,,,
2024-04-04-retrieval-augmented-generation-rag.md,267,https://www.anyscale.com/blog/a-comprehensive-guide-for-building-rag-based-llm-applications-part-1),,citation,valid,,200,,,No,,,
2025-07-29-building-mcp-standards-server.md,31,https://github.com/williamzujkowski/mcp-standards-server,github.com/williamzujkowski/mcp-standards-server,resource,valid,,200,,,No,,,
2025-07-29-building-mcp-standards-server.md,31,https://github.com/williamzujkowski/mcp-standards-server).,,resource,broken,not_found,404,,,No,,,
2025-07-29-building-mcp-standards-server.md,283,https://github.com/williamzujkowski/mcp-standards-server.git,,resource,valid,,200,,,No,,,
2025-07-29-building-mcp-standards-server.md,319,https://github.com/williamzujkowski/mcp-standards-server,github.com/williamzujkowski/mcp-standards-server,resource,valid,,200,,,No,,,
2025-07-29-building-mcp-standards-server.md,319,https://github.com/williamzujkowski/mcp-standards-server).,,resource,broken,not_found,404,,,No,,,
